pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,isTopspin,isFlat,isKick
30-30,2-4,0-0,,1597000,1,1597000,36,,10,Deuce,Player2,Far,,,,,,,,,,66.3994094487846,-455.6084044179624,Crosscourt,Forehand,,,,,,,,,,-130.41695100605688,292.5490157478804,1.0,,,,,,,,,,,,,,,,,,,,1,,
30-40,2-4,0-0,1,1629000,,,37,1,1,Ad,Player2,Far,1.0,T,-25.050109361316895,-194.28532917750243,1.0,T,-0.8957458442690035,-209.57451881004047,,17.31569881888869,504.78742344680836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
30-40,2-4,0-0,,1680000,,,37,1,2,Deuce,Player2,Far,,,,,,,,,,5.084875328081362,-506.6432195972886,Down the Line,Forehand,,,,,,,,,,40.83991688536823,249.07150590538313,,,,,,,,,,,,,,,,,,,,,,1,
30-40,2-4,0-0,,1682000,,,37,1,3,Ad,Player2,Far,,,,,,,,,,34.47702865265061,334.95826771636246,Crosscourt,Forehand,,,,,,,,,,-107.17104111980466,-263.0648075239236,,,,,,,,,,,,,,,,,,,,,1,,
30-40,2-4,0-0,,1683000,,,37,1,4,Ad,Player2,Far,,,,,,,,,,-154.9081474189926,-467.71318350806985,Down the Line,Backhand,,,,,,,,,,-16.018050087480788,130.86490048112225,,,,,,,,,,,,,,,,,,,,,1,,
30-40,2-4,0-0,,1684000,1,1684000,37,1,5,Deuce,Player2,Far,,,,,,,,,,-16.018050087480788,177.1330325895848,Crosscourt,Forehand,,1,,,,,,,,88.76201334203638,-229.03331692901554,1.0,,,,,,,,,,,,,,,,,,,,,1,
40-40,2-4,0-0,1,1779000,,,38,1,1,Deuce,Player2,Far,0.0,T,33.284219160087794,-322.52779418181063,1.0,Body,88.16964676285909,-215.90743657031717,,-47.502318460167935,495.79406167953397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
40-40,2-4,0-0,,1789000,,,38,1,2,Deuce,Player1,Far,,,,,,,,,,115.16113845138408,-397.8331036743352,Crosscourt,Forehand,,,,,,,,,,-10.971259842514018,331.9847604985161,,,,,,,,,,,,,,,,,,,,,,1,
40-40,2-4,0-0,,1790000,,,38,1,3,Deuce,Player1,Far,,,,,,,,,,-52.04140966751467,514.9541885386666,Down the Line,Forehand,,,,,,,,,,-44.92830271213777,-313.52241360438745,,,,,,,,,,,,,,,,,,,,,1,,
40-40,2-4,0-0,,1791000,,,38,1,4,Ad,Player1,Far,,,,,,,,,,-48.26493875763036,-494.3455653978199,Down the Line,Backhand,,,,,,,,,,-45.552630139958964,338.7751202972878,,,,,,,,,,,,,,,,,,,,,1,,
40-40,2-4,0-0,,1793000,,,38,1,5,Deuce,Player1,Far,,,,,,,,,,-46.61120406821739,527.8914041992024,Crosscourt,Forehand,,,,,,,,,,152.28196084856526,-429.2790955815805,,,,,,,,,,,,,,,,,,,,,1,,
40-40,2-4,0-0,,1794000,,,38,1,6,Deuce,Player1,Far,,,,,,,,,,146.95881452310869,-505.79325240568795,Crosscourt,Forehand,,,,,,,,,,-70.90500874886976,321.5045877076204,,,,,,,,,,,,,,,,,,,,,1,,
40-40,2-4,0-0,,1795000,,,38,1,7,Deuce,Player1,Far,,,,,,,,,,-78.88159448814822,501.166890857134,Down the Line,Forehand,,,,,,,,,,-121.09429680658661,-353.9253280838066,,,,,,,,,,,,,,,,,,,,,1,,
40-40,2-4,0-0,,1796000,,,38,1,8,Ad,Player1,Far,,,,,,,,,,-114.12288932627526,-561.3669291335683,Down the Line,Backhand,,,,,,,,,,-156.88684930000645,180.55866141722962,,,,,,,,,,,,,,,,,,,,,1,,
40-40,2-4,0-0,,1797000,,,38,1,9,Deuce,Player1,Far,,,,,,,,,,-70.61893044615775,303.9691437006303,Crosscourt,Forehand,,,,,,,,,,106.32046150475698,-133.01481299205724,,,,,,,,,,,,,,,,,,,,,,1,
40-40,2-4,0-0,,1800000,1,1800000,38,1,10,Deuce,Player1,Far,,,,,,,,,,115.28702974622216,-253.90172790888022,Crosscourt,Forehand,,,,,,,,,,-165.75692257209283,486.9450787399059,,,1.0,,1.0,,,,,,,,,,,,,,,,1,,
0-0,2-5,0-0,1,1834000,,,39,,1,Ad,Player1,Far,0.0,T,10.86351159229535,-174.13766950997126,,,,,,-51.70851924756734,477.05822943982355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0-0,2-5,0-0,,1881000,,,39,,2,Deuce,Player1,Far,,,,,,,,,,56.27960958002342,-478.77948381427586,Down the Line,Backhand,,,,,,,,,,38.24350940505461,237.0554899386352,,,,,,,,,,,,,,,,,,,,,1,,
0-0,2-5,0-0,,1882000,,,39,,3,Ad,Player1,Far,,,,,,,,,,43.36202974625932,493.95369094462677,Down the Line,Backhand,,,,,,,,,,108.77436570423077,-376.18906386682227,,,,,,,,,,,,,,,,,,,,,1,,
0-0,2-5,0-0,,1884000,,,39,,4,Deuce,Player1,Far,,,,,,,,,,107.55954724403892,-516.6413003059448,Crosscourt,Forehand,,,,,,,,,,-43.143279746259424,277.2677493436888,,,,,,,,,,,,,,,,,,,,,1,,
0-0,2-5,0-0,,1885000,,,39,,5,Deuce,Player1,Far,,,,,,,,,,-92.39674650038971,514.10847003473,Down the Line,Forehand,,,,,,,,,,-116.233530183667,-364.7575295273706,,,,,,,,,,,,,,,,,,,,,1,,
0-0,2-5,0-0,,1886000,,,39,,6,Ad,Player1,Far,,,,,,,,,,-114.03393482058851,-563.1640091860608,Crosscourt,Backhand,,,,,,,,,,154.25373468933412,452.09539041971397,,,,,,,,,,,,,,,,,,,,,,1,
0-0,2-5,0-0,,1888000,,,39,,7,Ad,Player1,Far,,,,,,,,,,158.097916666585,486.3984142604661,Crosscourt,Backhand,,,,,,,,,,-14.48951771652795,-332.89872594033545,,,,,,,,,,,,,,,,,,,,,,1,
0-0,2-5,0-0,,1889000,1,1889000,39,,8,Ad,Player1,Far,,,,,,,,,,-28.11299212596973,-491.60033901986856,Crosscourt,Forehand,,,,,,,,,,141.05233486431908,302.7762193786712,1.0,,,,,,,,,,,,,,,,,,,,1,,
0-15,2-5,0-0,1,1916000,,,40,,1,Ad,Player1,Far,1.0,Wide,-117.82552493432233,-183.34270013113886,,,,,,17.109503499553718,486.78366688513785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0-15,2-5,0-0,,1916000,,,40,,2,Ad,Player1,Far,,,,,,,,,,-177.1847823708621,-479.15704286939376,Crosscourt,Backhand,,,,,,,,,,7.315091863513282,319.9940069989598,,,,,,,,,,,,,,,,,,,,,1,,
0-15,2-5,0-0,,1918000,,,40,,3,Ad,Player1,Far,,,,,,,,,,53.40026246716401,501.9398075238002,Down the Line,Forehand,,,,,,,,,,113.44750109355468,-295.9851706035216,,,,,,,,,,,,,,,,,,,,,1,,
0-15,2-5,0-0,,1919000,,,40,,4,Deuce,Player1,Far,,,,,,,,,,122.97347987745178,-520.1871555115423,Crosscourt,Forehand,,,,,,,,,,-136.04010826764627,298.18667978987224,,,,,,,,,,,,,,,,,,,,,1,,
0-15,2-5,0-0,,1920000,1,1920000,40,,5,Deuce,Player1,Far,,,,,,,,,,-175.89191819763442,525.7933945754064,Down the Line,Forehand,,,,,,,,,,-147.60526574795523,-485.51560586151646,,,,,1.0,,,,,,,,,,,,,,,,,1,
0-30,2-5,0-0,1,1942000,,,41,,1,Deuce,Player1,Far,0.0,Wide,108.10525481184266,123.28834208217602,0.0,Body,82.05459864387711,-256.53170384938625,,-39.49775262465151,472.4448053365888,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1,
0-30,2-5,0-0,,1957000,,,41,,2,Deuce,Player1,Far,,,,,,,,,,111.89940944876109,-447.3775863952194,Crosscourt,Forehand,,,,,,,,,,-6.571341863513665,255.8836067365257,,,,,,,,,,,,,,,,,,,,,1,,
0-30,2-5,0-0,,1959000,1,1959000,41,,3,Deuce,Player1,Far,,,,,,,,,,-44.74170494310899,476.4603127731572,Down the Line,Forehand,,,,,,,,,,-190.2204068240487,-530.3320264651678,,1.0,,,1.0,,,,,,,,,,,,,,,,1,,
0-40,2-5,0-0,1,1979000,,,42,1,1,Ad,Player1,Far,1.0,T,-8.72110126858692,-225.07675524922755,1.0,T,-34.451038932615624,-236.36980533671078,,11.133054461936505,482.76222659642593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0-40,2-5,0-0,,2046000,,,42,1,2,Ad,Player1,Far,,,,,,,,,,-48.40904965001874,-508.051027996238,Crosscourt,Forehand,,,,,,,,,,13.953532370946421,330.3068733594094,,,,,,,,,,,,,,,,,,,,,1,,
0-40,2-5,0-0,,2048000,,,42,1,3,Ad,Player1,Far,,,,,,,,,,37.15071631669122,485.5864938755147,Crosscourt,Forehand,,,,,,,,,,-76.68647747152644,-249.42521872253081,,,,,,,,,,,,,,,,,,,,,1,,
0-40,2-5,0-0,,2049000,,,42,1,4,Ad,Player1,Far,,,,,,,,,,-102.18001968498658,-486.7047025369314,Down the Line,Backhand,,,,,,,,,,-2.0046533245833915,292.21168525794184,,,,,,,,,,,,,,,,,,,,,1,,
0-40,2-5,0-0,,2050000,,,42,1,5,Ad,Player1,Far,,,,,,,,,,25.468011811010467,535.4222987748765,Down the Line,Forehand,,,,,,,,,,47.26515748029055,-309.5147528432347,,,,,,,,,,,,,,,,,,,,,1,,
0-40,2-5,0-0,,2051000,,,42,1,6,Deuce,Player1,Far,,,,,,,,,,37.77370406822195,-511.341961941993,Crosscourt,Forehand,,,,,,,,,,-13.033174759398342,243.10474081352274,,,,,,,,,,,,,,,,,,,,,1,,
0-40,2-5,0-0,,2053000,,,42,1,7,Deuce,Player1,Far,,,,,,,,,,-131.57948381445522,527.7006342954404,Crosscourt,Forehand,,,,,,,,,,71.46082130355013,-369.51977252824304,,,,,,,,,,,,,,,,,,,,,,1,
0-40,2-5,0-0,,2054000,,,42,1,8,Deuce,Player1,Far,,,,,,,,,,76.87441491684567,-492.53960520534486,Crosscourt,Forehand,,,,,,,,,,-53.431687445291736,336.0952701223111,,,,,,,,,,,,,,,,,,,,,1,,
0-40,2-5,0-0,,2055000,,,42,1,9,Deuce,Player1,Far,,,,,,,,,,-83.44200568674604,508.2378171475939,Crosscourt,Forehand,,,,,,,,,,66.44530293084931,-243.17620297450253,,,,,,,,,,,,,,,,,,,,,,1,
0-40,2-5,0-0,,2056000,,,42,1,10,Deuce,Player1,Far,,,,,,,,,,98.1347331583045,-475.6625546804192,Down the Line,Forehand,,,,,,,,,,13.408666885382399,289.24832130343765,,,,,,,,,,,,,,,,,,,,,,1,
